User ID,name,Gender,Age,EstimatedSalary,Purchased
13405,Alyssa Smith,Female,26,72374,0
13406,Jessica Stephens,Male,43,77557,0
13407,Lindsey Jones,Female,54,143519,1
13408,David Daniel,Male,56,36901,0
13409,Melinda Johnson,Female,29,89601,1
13410,Bryan Bright,Male,48,87372,0
13411,Ronald Garcia,Male,48,123717,1
13412,Brian Armstrong,Male,43,102088,1
13413,Stacy Rodriguez,Male,49,134919,-1
13414,Melissa Johnson,Male,56,105501,1
13415,William Wilkins,Female,21,71219,1
13416,Steven Hernandez,Male,42,14081,0
13417,Ethan Webb,Female,52,58397,0
13418,Karina Delacruz,Male,24,78802,0
13419,Anthony Smith,Female,57,146403,-1
13420,Christopher Flores,Male,24,33620,0
13421,Mrs. Mackenzie Houston,Male,25,110744,0
13422,Omar Hughes,Male,23,39338,1
13423,Michael Clarke,Male,40,74169,1
13424,Kaitlyn Martinez,Female,35,89255,1
13425,Laurie Mendez,Male,24,102804,1
13426,Robert Warner,Female,28,32367,0
13427,Shelley Johnson,Male,57,137377,1
13428,Erika Price,Female,43,91738,1
13429,Krystal Barker,Female,43,43462,-1
13430,Sharon Smith,Male,42,81896,0
13431,Adam Becker,Male,54,106804,1
13432,Christopher Shelton,Male,49,94182,0
13433,Ashley Dawson,Female,29,93735,0
13434,John Gordon,Male,59,14185,0
13435,Melissa Livingston,Male,43,44456,0
13436,Marissa Edwards,Female,58,31477,1
13437,Jillian Mullins,Female,25,84273,1
13438,Kenneth Brown,Male,34,104820,0
13439,Felicia Flores,Female,43,55926,0
13440,Brenda Palmer,Female,56,68539,1
13441,Michael Gutierrez,Female,49,33383,1
13442,Mary Johnson,Male,50,85261,0
13443,Suzanne Finley,Female,34,34613,0
13444,Steven Wells,Male,21,92145,0
13445,Elizabeth Patterson,Female,28,97689,1
13446,Brett Williams,Female,35,82140,1
13447,Christopher Daniels,Female,54,121901,0
13448,Samuel Anderson,Male,20,78587,1
13449,Sara Smith,Female,59,57893,0
13450,Tyler Raymond,Female,36,142409,0
13451,Janet Garcia,Female,53,95239,1
13452,Dr. Kim Martinez,Male,56,81557,1
13453,Brandon Patterson,Female,24,36718,0
13454,Dr. Holly Miller DVM,Female,56,142487,0
13455,Michael Garcia,Male,22,95004,0
13456,Bianca Newton,Male,58,100334,0
13457,Julian Ingram,Female,40,131200,-1
13458,Jessica Navarro,Female,20,123342,1
13459,Ashley Keller,Female,57,123593,1
13460,Kim Foster,Male,46,18676,1
13461,Tammy Moore MD,Female,31,121836,1
13462,Steven Bailey,Female,30,86684,1
13463,Renee Chen,Male,58,102896,0
13464,Christine Smith,Male,43,143169,1
13465,Jamie Day,Female,27,139300,1
13466,Willie Jackson,Female,23,74106,0
13467,Anna Robinson,Male,51,45059,0
13468,Tanya Rodriguez,Female,54,80772,1
13469,Todd Price,Female,42,69954,0
13470,Robin Alvarez,Female,22,124619,0
13471,Brenda Harris,Female,27,86582,0
13472,Willie Fox,Male,45,145906,1
13473,Devon Nguyen,Female,22,131309,0
13474,Susan Ballard,Male,48,120083,0
13475,Rachel Fleming,Male,37,90281,0
13476,Melissa Miller,Female,26,105312,1
13477,Gabriel Summers,Female,57,121537,0
13478,Shawn Torres,Female,49,29674,1
13479,Wendy Martinez,Female,35,124169,1
13480,Carol Mendez,Female,56,96050,0
13481,Nicole Jacobs,Female,51,94196,1
13482,Theresa Snyder,Male,43,132595,0
13483,Lisa Conrad,Male,55,119637,1
13484,Michelle Ruiz,Male,24,37069,1
13485,Elizabeth Reynolds,Male,24,114672,1
13486,Melissa Andrade,Female,57,142050,0
13487,Thomas Wade,Female,55,23800,0
13488,Kimberly Bowman,Female,23,29020,1
13489,Rachel Wheeler,Female,25,49422,1
13490,Brian Nguyen,Male,30,61821,1
13491,Alexander Dillon,Male,47,84642,1
13492,William Holden,Male,28,99050,0
13493,Carolyn Torres,Male,51,12908,1
13494,Erica Crosby,Male,43,145660,1
13495,Nicholas Barton,Male,23,120531,0
13496,Joseph Smith,Male,24,72799,1
13497,Jonathan Welch,Male,43,95417,1
13498,Marcus Klein,Female,48,71436,0
13499,Bianca Allen DVM,Female,32,90198,1
13500,John Cruz,Female,26,18785,0
13501,Julie Blackwell,Female,54,40153,0
13502,Juan Blanchard,Male,26,103240,1
13503,Autumn Lin,Male,33,112187,1
13504,Ashley Pratt,Female,20,123955,1
13505,Rebecca Singh,Female,50,89427,0
13506,Hunter Sparks,Female,40,84664,1
13507,Karen Carlson,Male,26,116609,1
13508,Patrick Mclaughlin,Female,41,128836,1
13509,Patrick Young,Male,31,77035,1
13510,Andrew Chen,Male,33,36600,1
13511,Mr. Joshua Chambers,Female,58,105000,0
13512,Michelle Frazier,Male,57,139945,0
13513,Gabriel Small,Female,21,147990,0
13514,Sarah Willis,Male,48,61574,0
13515,April Anderson,Male,49,91758,0
13516,Michelle Gaines,Male,26,129368,1
13517,Brittany Fischer,Male,43,135912,1
13518,Alexander Hubbard,Male,48,148310,1
13519,Carlos Ray,Female,48,64465,0
13520,Ian Castaneda,Male,45,37051,0
13521,Tammy Johnson,Male,28,123245,0
13522,Hayden Matthews,Male,34,119350,1
13523,Betty Hall,Female,38,87972,0
13524,Christopher Glover,Female,35,136699,1
13525,Tyler Obrien,Female,40,25906,1
13526,Brooke Brewer,Female,46,56601,0
13527,Stacey Ho,Female,56,51946,1
13528,Wesley Garcia,Female,36,21414,0
13529,Kayla Roberson,Male,53,39726,-1
13530,Erin Fry,Male,51,146282,0
13531,Justin Hayes,Male,35,98183,1
13532,Daniel Kennedy,Female,25,101299,1
13533,April Fisher,Female,30,142586,-1
13534,Keith Stout,Male,32,19533,0
13535,Marvin Murray,Female,24,10040,0
13536,Raymond Bowman,Male,25,76600,0
13537,Claudia Lopez,Female,49,143363,1
13538,Kristy Dunn,Female,41,14009,0
13539,Maria Blevins,Female,56,80313,1
13540,Heather Wagner,Female,35,45455,0
13541,Angel Gordon,Male,59,137622,0
13542,Matthew Ramsey,Male,43,146948,1
13543,Dennis Reese,Female,31,42500,0
13544,Kimberly Edwards,Male,50,149737,0
13545,Robin Diaz,Female,52,85426,0
13546,Justin Ellis,Female,31,54700,0
13547,Rebecca Anderson,Male,25,81821,1
13548,Candace Evans,Male,40,12176,1
13549,Jeff Ford,Female,38,64990,0
13550,Catherine Cardenas,Female,31,145663,0
13551,Kenneth Mccormick,Female,32,39944,0
13552,Samantha Carlson,Female,42,80141,1
13553,Thomas Ray,Female,24,87088,0
13554,Austin Schmidt,Male,57,103139,0
13555,Jeffrey Donaldson,Female,33,105899,-1
13556,Kelly Mclean,Female,40,127513,1
13557,Lauren Perkins,Female,29,143822,0
13558,James Ford,Female,45,8224,1
13559,Nathan Mora,Female,43,78364,0
13560,James Fields,Female,29,120047,1
13561,Ashley Watson,Male,20,92785,1
13562,Sheri Acosta,Male,24,41190,0
13563,Amanda Diaz,Male,36,88716,1
13564,Bryan Fernandez MD,Male,42,79342,0
13565,Amanda Mcclure,Female,58,96341,1
13566,Melanie Jones,Female,23,87697,0
13567,Tyler Wiggins,Male,45,10778,1
13568,Franklin Thompson,Male,55,30181,1
13569,Ashlee Wood,Male,34,51267,0
13570,Zachary Burch,Female,45,103980,0
13571,Olivia Anderson,Male,20,62032,0
13572,Rachel Harris PhD,Female,46,34122,1
13573,Katherine Cruz,Male,22,87655,0
13574,Brian Ryan,Female,20,134774,0
13575,Karen Wilkinson,Male,52,53181,0
13576,Susan Ramsey,Female,48,19345,1
13577,Robert Morgan,Female,59,145247,0
13578,Courtney Jenkins,Female,59,98234,0
13579,Timothy Roberts,Female,34,107299,1
13580,Kayla Greer,Female,31,38558,0
13581,Wesley Flores,Male,53,59700,0
13582,William Arnold,Male,37,14192,1
13583,Brian Mahoney,Female,54,22141,0
13584,John Morrison,Female,35,14882,1
13585,Christy Avila,Female,38,56678,0
13586,Daniel Ryan,Female,26,130237,1
13587,Kaylee Anderson,Female,28,92886,1
13588,Jessica Allen,Male,33,90752,1
13589,George Brewer MD,Female,52,24135,0
13590,Michael Torres,Female,55,127085,0
13591,Michael Shah,Male,23,49403,0
13592,Kathleen Porter,Male,54,17701,0
13593,Steven Shaffer,Male,35,76079,0
13594,Hector Gallegos,Female,40,142268,0
13595,Kathleen Taylor,Female,54,64192,0
13596,Thomas Wright,Female,46,84514,0
13597,Michael Griffin,Male,29,13547,-1
13598,Brianna Johnson,Female,52,10222,1
13599,David Young,Female,35,26906,1
13600,Mrs. Kelly Rollins,Female,58,115079,0
13601,Adrian Mathis,Female,58,18844,0
13602,Jessica Diaz,Male,22,45657,0
13603,Mr. Todd Taylor,Female,32,66367,1
13604,Shelia Stuart,Female,44,118892,0
13605,Tracy Curtis,Male,55,107752,0
13606,Donald Clayton,Male,49,81717,0
13607,Michelle Bright,Female,34,49522,-1
13608,Hannah Tanner,Male,22,132207,1
13609,Jennifer Mcdowell,Female,48,85550,1
13610,Willie Miller,Male,52,85071,0
13611,Benjamin Perkins,Male,47,96630,1
13612,Carol Richardson DVM,Male,55,80054,0
13613,Samantha Cole,Male,27,140086,0
13614,David Morris,Female,59,90020,1
13615,Shannon Gray MD,Male,28,111979,1
13616,Lisa Tran,Female,32,66558,0
13617,Veronica Morris,Male,55,127679,1
13618,Phillip Bender,Female,50,117832,1
13619,Maria Oconnor,Male,40,94992,0
13620,Renee Baker,Male,22,79019,1
13621,Christine Cervantes,Female,41,35796,0
13622,Michael Hanson,Female,44,78131,0
13623,Sarah Newman,Female,28,9376,1
13624,Mr. Willie Morris,Female,58,113381,0
13625,Samantha Campbell,Female,28,20737,0
13626,Christine Thompson,Female,38,46870,0
13627,Victoria Thomas,Male,33,109655,1
13628,Ronald Brown,Male,24,120950,0
13629,Jose Vazquez,Male,25,42719,0
13630,Patricia Davis,Male,51,82349,0
13631,Michelle Farmer,Female,50,85367,0
13632,Derek Jimenez,Female,44,149842,0
13633,Dustin Gates,Male,41,119885,1
13634,Juan Lucas,Female,52,41053,0
13635,Damon Ramos,Male,27,134005,-1
13636,Ronald Johnson,Female,27,126724,1
13637,Marie Lowe,Male,25,121356,1
13638,Patrick Ochoa,Male,25,67943,1
13639,Katherine Moran,Female,44,56527,-1
13640,Jennifer Solis,Male,41,148815,0
13641,Lauren Rowe,Female,40,148318,0
13642,David Thompson,Male,59,112288,0
13643,James Lowe Jr.,Female,45,87116,0
13644,Matthew Chavez,Male,39,87259,0
13645,Nicholas Hopkins,Female,39,111932,0
13646,Brandi Edwards,Male,48,16771,1
13647,Mary Burgess,Female,24,128755,1
13648,William Anderson,Male,32,61262,0
13649,James Morse,Female,41,105857,1
13650,John Lane,Male,29,142687,1
13651,Lisa Moore,Male,43,123559,-1
13652,Mark Schwartz,Male,44,148749,1
13653,Sean Macias,Male,41,144812,-1
13654,Benjamin Clark,Female,21,94711,0
13655,Sarah Perry,Male,46,146799,1
13656,John Leblanc,Male,27,70486,0
13657,Carlos Ruiz,Female,54,18460,0
13658,Thomas Bush,Male,33,143014,0
13659,Kelli Stephens,Male,37,70828,1
13660,Stephanie Shah,Male,23,120135,0
13661,Danielle Evans,Male,50,51874,1
13662,Frank Gomez,Female,32,24307,0
13663,Dr. Melissa Thomas,Male,25,102342,0
13664,Jason Meza,Male,22,119823,1
13665,Sean Young,Female,44,57435,1
13666,Donna Morris,Female,27,13145,0
13667,Joseph Lewis,Male,33,138235,1
13668,Joel Woods,Female,34,8314,0
13669,Bethany Lewis,Male,35,17987,1
13670,Jose Shaw,Male,41,119191,1
13671,Brent Arellano,Female,36,68769,1
13672,Ashley Carpenter,Male,33,49103,0
13673,James Gonzales,Female,46,148924,1
13674,Heather Parker,Male,23,42558,0
13675,David Bailey,Female,44,112375,1
13676,Joel Castillo,Female,25,13632,0
13677,Tanner Evans,Male,32,149504,0
13678,David Martinez DDS,Female,36,73206,0
13679,Mia Howe,Male,52,130368,1
13680,Deborah Mack,Female,22,139603,1
13681,Mindy Contreras,Male,36,40085,1
13682,William Mcdaniel,Female,25,124916,1
13683,Richard Hill,Male,59,120786,0
13684,Terri Little,Male,20,131741,1
13685,Maurice Phillips,Female,55,18773,0
13686,Anthony Perry,Male,33,54638,0
13687,Shannon Shelton,Female,44,22004,1
13688,Jennifer Maxwell,Male,21,83995,1
13689,Julie King,Female,55,27613,1
13690,Pamela Sweeney,Male,27,102989,0
13691,Joel Warner,Male,50,144917,1
13692,Amanda Allen,Male,31,43519,1
13693,Kathy Mckay,Female,44,119265,0
13694,James Adams,Female,41,141745,0
13695,Caitlin Diaz,Male,38,32577,1
13696,Amber Robinson,Female,26,142193,1
13697,Kimberly Smith,Male,45,48196,0
13698,Toni Schultz,Male,55,18127,1
13699,Kevin Campbell,Male,41,89314,0
13700,Angel Hensley,Male,23,121917,0
13701,Jacob Scott,Male,42,91546,0
13702,Mrs. Karen Cole,Male,30,132767,-1
13703,Matthew Phillips,Female,42,13899,1
13704,Toni Best,Male,39,76065,0
13705,Heather Ross,Female,43,136204,0
13706,Lisa Buchanan,Male,44,21701,1
13707,Daniel Miller,Female,42,137196,1
13708,Robin Martinez,Female,40,139582,0
13709,Steven Rivera,Female,56,67637,1
13710,Laura Reyes,Male,53,69934,1
13711,Michelle Molina,Female,25,149356,0
13712,Barbara Mejia,Female,44,41355,1
13713,Kelly Mills PhD,Male,33,120749,0
13714,Steven Rosales,Female,53,113625,1
13715,Thomas Horton,Male,48,119560,1
13716,Michael Morrow,Female,37,28918,-1
13717,Shannon Hull,Female,46,114383,1
13718,Jacob Bruce,Female,57,59368,1
13719,Daniel Sullivan,Male,53,131834,0
13720,Cheryl Houston,Female,49,69103,0
13721,Rebecca Berry,Male,31,34396,1
13722,Mark Williams,Male,21,90554,1
13723,Timothy Velez,Male,47,140854,1
13724,Matthew Scott,Male,43,108864,1
13725,Pamela Lawson,Female,33,40920,0
13726,Danielle Miller,Male,24,108398,0
13727,Micheal Smith,Male,53,14042,1
13728,Ethan Day,Female,45,82398,1
13729,Thomas Irwin,Male,33,19390,0
13730,Brandon Riggs,Male,58,43466,1
13731,Denise Greene,Male,42,69336,0
13732,James Turner,Female,34,99218,0
13733,Cynthia Le,Male,22,95448,1
13734,Michelle Cowan,Male,53,51583,1
13735,Amy Rivera,Male,20,142217,0
13736,Jesse Bryant,Male,52,64656,1
13737,Christopher Clark,Female,52,146834,1
13738,Lynn Munoz,Female,58,64071,1
13739,Peter Dyer,Female,51,91065,0
13740,John Reed,Female,39,138093,1
13741,Lisa Wilson,Male,36,148230,0
13742,Mrs. Barbara Ferguson,Female,31,57854,1
13743,Raymond Martinez,Female,28,101856,0
13744,Tyler Howe,Male,24,137581,1
13745,Keith Sharp,Male,56,85695,0
13746,Jeffrey Montgomery,Female,53,108058,0
13747,Emily Schneider,Male,37,68242,0
13748,Scott Carney,Female,28,58707,1
13749,David Webb,Male,40,45401,1
13750,Darlene Faulkner,Male,39,14899,1
13751,April Tucker,Male,56,142543,0
13752,Miss Mary Perry DVM,Male,30,148667,1
13753,Trevor Thompson,Male,28,128993,0
13754,Ashley Garcia,Male,43,10499,1
13755,Sandra Stewart,Male,34,84486,1
13756,Alexandra Harding,Female,43,138687,1
13757,Tanya Wilson,Female,26,122498,0
13758,Michael Rojas,Male,44,44900,1
13759,Sandra Rodriguez,Male,33,42619,0
13760,Mrs. Lisa Smith,Male,22,136591,1
13761,Heather Johns,Male,47,51386,0
13762,Timothy Morgan,Male,36,84732,1
13763,Traci Griffin,Male,27,55606,0
13764,Jim Grant,Female,33,107622,0
13765,Nicholas Schneider,Female,25,36713,0
13766,Lee Salas,Female,41,18733,-1
13767,Michael Wallace,Female,56,59559,1
13768,William Moreno,Female,57,80318,0
13769,Mark Fischer,Female,53,57745,0
13770,Kayla Cooper,Male,42,34396,1
13771,James Smith,Male,35,136675,1
13772,Crystal Hudson,Male,30,36781,0
13773,Jessica Washington,Male,50,89051,0
13774,Johnathan Miller,Female,50,12010,0
13775,Savannah Harris,Female,29,131534,1
13776,Allison Salas,Male,51,100400,0
13777,Jose Hall,Male,50,46804,0
13778,Samantha Ali,Male,34,130244,0
13779,Samantha Ochoa,Female,51,137054,1
13780,Anna Arnold,Male,36,92968,1
13781,Jennifer Mullins,Male,37,30887,1
13782,Randall Harrell,Female,47,113213,1
13783,Matthew Mcdowell,Male,26,147922,1
13784,Tracey Carrillo,Male,48,53988,1
13785,Martin Hutchinson,Female,58,12882,0
13786,Jessica Allen,Female,43,21777,1
13787,Barbara Higgins,Female,26,31648,1
13788,Sydney Parsons,Male,40,61317,1
13789,Cristina Singleton,Male,47,11033,1
13790,Vanessa Foster,Female,36,104057,0
13791,Carol Hudson,Female,46,105354,0
13792,Jessica Hendrix,Female,40,97897,-1
13793,Morgan Pace,Male,38,138646,-1
13794,Elizabeth Wilson,Female,57,58662,0
13795,Gloria Vargas,Male,45,52667,0
13796,Kyle Perez,Female,32,31522,1
13797,Willie Cruz,Female,34,132655,1
13798,Valerie Smith,Male,22,83067,0
13799,Christopher Smith,Male,25,50025,0
13800,Amanda Gonzalez,Male,52,114964,1
13801,Elizabeth Randall,Female,21,121564,0
13802,Melissa Rivera,Female,23,21520,1
13803,Larry Manning,Male,20,96139,1
13804,Christopher Turner,Female,58,47334,0
13805,Heather Wade,Female,29,138158,1
13806,Vanessa Nash,Male,55,27434,0
13807,Nicole Sullivan,Female,29,121170,1
13808,Dr. Chad Dudley,Female,24,32106,1
13809,Virginia Lowe,Male,38,51953,0
13810,Julie Mcdonald,Male,35,11324,1
13811,Teresa Walsh,Female,58,51342,0
13812,Kevin Davis,Female,41,81801,0
13813,Ian Williams,Female,41,100883,0
13814,Chelsea Burns,Male,22,62617,0
13815,Lisa Aguilar,Female,21,110278,-1
13816,Alejandro Malone,Male,59,98069,0
13817,Amanda Brock,Male,51,124038,1
13818,Debbie Carroll,Female,46,17842,1
13819,Jo Hammond,Female,34,105310,-1
13820,Christian Becker,Female,40,48754,0
13821,Richard Scott,Female,47,46722,0
13822,Ronald Brady,Female,45,130599,1
13823,Courtney Page,Male,23,97753,0
13824,Brian Carroll,Female,56,53162,1
13825,Lee Craig,Male,25,144107,1
13826,Gregory Johnson MD,Female,58,17001,0
13827,Carla Wilson,Female,27,128909,1
13828,Keith Foster,Male,35,136438,0
13829,Norman Avila,Female,29,79412,1
13830,Monica Anderson,Female,41,93293,1
13831,Kim Howe,Male,43,65817,0
13832,Ann Contreras,Male,52,80655,0
13833,Rebecca Hart,Female,55,121608,0
13834,Ryan Williams,Male,55,117782,1
13835,Janice White,Male,43,11596,1
13836,John Clark,Male,31,10082,0
13837,Cynthia Waller,Female,48,143205,0
13838,Daniel Solis,Female,27,136537,0
13839,Justin Johnson,Female,38,66552,1
13840,Deborah Santiago,Male,43,130217,1
13841,Marissa Gonzalez,Male,32,83836,1
13842,Stephanie Mcdaniel,Male,53,84339,1
13843,Mr. Benjamin Adams,Female,43,50740,0
13844,Christy Salazar,Male,27,148077,0
13845,Christopher Thomas,Female,55,136724,1
13846,James Gill,Male,51,116840,1
13847,Cindy Hughes,Female,46,94615,1
13848,Lori Parker,Male,36,78683,1
13849,Stephanie Jackson,Female,50,21429,0
13850,Shawn Flynn,Female,55,115387,1
13851,Laura Miller,Female,25,74210,0
13852,Melinda Wong,Female,50,139246,0
13853,Betty Anthony,Female,45,51263,0
13854,Lisa Austin,Male,23,146779,0
13855,James Jackson,Female,30,35556,-1
13856,Ryan Lewis,Female,33,34646,0
13857,Dr. Laurie Woods,Male,56,74646,0
13858,Janet Hanson,Male,50,86854,1
13859,Julie Burton,Female,34,43069,-1
13860,Amy Guerrero,Male,42,50529,0
13861,Danielle Collins,Female,44,108442,0
13862,James Sloan,Female,47,58307,0
13863,Julie Castillo,Female,53,33765,1
13864,Deborah King,Female,41,33944,1
13865,Sarah Gomez,Female,55,31022,1
13866,Corey Craig,Male,28,139822,1
13867,Brian Herring,Female,48,105744,1
13868,Natalie Baker,Female,22,41120,1
13869,Brittany Ortiz,Female,31,22395,0
13870,Jack Garrett,Male,45,24498,0
13871,Wayne Roberts,Female,22,8255,1
13872,John Moreno,Female,46,32324,1
13873,William Nguyen Jr.,Female,23,110432,-1
13874,Benjamin Baker,Female,37,147205,0
13875,Allen Wood,Male,51,74369,1
13876,Jessica Jordan,Male,22,40701,1
13877,Colleen Walton,Female,55,32382,0
13878,Jeffrey Harris,Female,52,17831,1
13879,Scott Alexander,Female,35,40569,0
13880,Kathleen Miller,Male,58,106371,1
13881,Paula Harris,Female,50,47866,0
13882,Julie Larson,Female,39,104790,0
13883,Mark Beck,Male,55,39606,0
13884,Katrina Hernandez,Female,30,83049,0
13885,Samuel Johnson,Female,55,79112,1
13886,Michael James,Male,38,20633,1
13887,John Bell,Female,23,147237,1
13888,Shawn Hopkins,Male,54,112215,1
13889,Melissa White,Male,26,129710,0
13890,Jennifer Walters MD,Male,54,77971,0
13891,Jacob Fuentes,Male,28,27674,1
13892,Spencer Crosby,Female,54,11516,-1
13893,Melinda Cardenas,Male,47,46244,1
13894,Ryan Smith,Male,47,80537,0
13895,Miss Elizabeth Alvarez MD,Male,40,51908,1
13896,Shannon Love,Male,23,58980,0
13897,Steven Smith,Female,37,12589,1
13898,Luke Soto,Female,54,47417,-1
13899,Jeffrey Jackson,Female,41,14844,0
13900,Jamie Santos,Male,49,11004,1
13901,April Peterson,Female,54,41900,1
13902,Jennifer Horne,Male,27,31587,0
13903,Nicholas Griffin,Female,25,137901,0
13904,Donald Roberts,Female,36,45762,0
13905,Allison Dean,Female,23,22243,0
13906,Michael Norman,Male,53,54949,1
13907,Susan Hanson,Female,20,15364,-1
13908,Robert Hansen,Male,30,142799,0
13909,Rachel Barnes,Female,20,51213,1
13910,Shane Fox,Male,58,22857,1
13911,Kenneth White,Female,28,39936,1
13912,Marie Johnson,Male,50,105823,1
13913,Aaron Price,Female,35,104703,1
13914,Nancy Carter,Female,41,69626,0
13915,Jennifer Myers,Male,32,65251,1
13916,Earl Villegas,Female,43,70275,1
13917,Mrs. Christy Frank MD,Female,27,92126,0
13918,Christine Stuart,Female,47,148589,1
13919,Lynn Coleman,Male,33,115549,1
13920,Jeremy Cole,Female,36,86480,0
13921,Lisa Choi,Male,23,39458,0
13922,Matthew Vang,Female,29,22312,1
13923,Jonathan Roberson,Male,54,42435,0
13924,John Potts,Male,41,84032,0
13925,Taylor Garner,Female,55,41260,1
13926,Terry Hodge,Male,22,16157,0
13927,Kimberly Rivers,Male,25,23941,0
13928,Elizabeth Perry,Female,22,36743,0
13929,Levi Parker,Female,29,60043,1
13930,Emily Sanders,Male,50,66633,0
13931,Monica Gordon,Male,59,136674,1
13932,Edward Rosario,Female,34,118524,-1
13933,Christopher Brock,Female,45,65432,0
13934,Meredith Gordon,Female,52,59913,1
13935,Jeffrey Young,Male,54,42402,1
13936,Tara Miller,Female,29,124827,1
13937,Rebecca Cunningham,Male,24,90181,1
13938,Nicole Park,Female,25,40103,0
13939,Patricia Quinn,Male,34,131681,0
13940,Nancy Carter,Male,55,134419,1
13941,Christopher Collins,Male,26,137026,1
13942,Jennifer Harris,Male,35,105278,0
13943,Jason Mills,Female,38,115929,0
13944,Maria Hawkins,Female,43,56837,1
13945,Christine Montgomery,Female,27,8540,0
13946,Ryan Diaz,Male,42,135970,1
13947,Timothy Mcgee,Female,21,116604,1
13948,Mrs. Latasha Clarke,Male,21,136922,0
13949,Taylor Wilson,Female,27,123147,1
13950,Joseph Fritz,Female,32,14286,-1
